;0;1;2
0;RL;54.29487376849549;1.92492372661449
1;ADL;53.930583422241995;1.9109135376696458
2;ADQ;40.72854464125064;4.069288585024722
3;KNN;54.37551793838915;1.493485045018327
4;NBG;52.23001099509703;2.575989543566422
5;NBM;54.294957552918156;1.611990594851512
6;SVML;54.497796979730175;1.9251145744361966
7;SVMR;54.25414323752287;1.5982477693918105
8;RF;51.62124502539348;1.207797241223978
9;ET;51.29604410407802;1.1401604629212037
