;0;1;2
0;RL;38.68634679362095;1.2995774650028806
1;ADL;39.00848448999052;1.0807103891818384
2;ADQ;39.16489264807191;3.6248747589145003
3;KNN;41.18806130702894;1.5802676283468615
4;NBG;40.870534221648775;2.1599869188901617
5;NBM;43.346597285132184;2.74952613419036
6;SVML;39.10581102789414;1.6469820093029146
7;SVMR;38.71663433160484;1.534429892066812
8;RF;41.227022369628344;1.8198804974665763
9;ET;41.46218760394091;1.7138750729488936
