;0;1;2
0;RL;54.29495822057149;1.2693297647427897
1;ADL;54.457231692955446;1.069981642853243
2;ADQ;40.03551713975438;2.8919514514119253
3;KNN;54.45657171966711;1.5889413915268948
4;NBG;50.08228510395693;2.910363191379643
5;NBM;52.472599492378315;0.606333325965269
6;SVML;54.57844048197052;2.0621112498968275
7;SVMR;54.294957223137885;1.843350697521911
8;RF;52.83631597441365;1.6602053226328324
9;ET;52.75476747011481;1.4649195651284415
