;0;1;2
0;RL;38.58887489917392;1.5980616755183235
1;ADL;38.67240219901476;1.0745369483601785
2;ADQ;39.3269476354143;3.431300341164149
3;KNN;41.18806130702894;1.5802676283468615
4;NBG;40.23563309349949;2.242790587205845
5;NBM;43.03719468090009;2.648253742335014
6;SVML;38.8771797677871;1.117992256926542
7;SVMR;38.71663433160484;1.534429892066812
8;RF;42.05470852769421;2.489783043486356
9;ET;41.90092852308201;2.2829670637620665
