;0;1;2
0;RL;38.98892119178267;1.0269628324654385
1;ADL;39.375848743275874;1.009848318570427
2;ADQ;38.64134642609983;3.714293581444681
3;KNN;41.485720913157756;1.7685024344073361
4;NBG;41.217820009271094;2.987579230229417
5;NBM;42.515937064270496;2.5235328024179475
6;SVML;38.94560308449436;2.4371359074134062
7;SVMR;40.045730051989906;1.0226775761444282
8;RF;40.26234688873738;1.708193258736083
9;ET;39.58650763700045;1.3020603787976732
