;0;1;2
0;RL;53.80961666767311;1.9412137046095295
1;ADL;54.214723660038956;1.83473781801379
2;ADQ;54.45780421377419;1.8010942822575216
3;KNN;54.37551793838915;1.493485045018327
4;NBG;53.56621095058317;1.8022013848665683
5;NBM;53.44360341975999;2.450761296769641
6;SVML;54.336181481720956;2.0627740913788277
7;SVMR;54.25414323752287;1.5982477693918105
8;RF;49.51276914600154;1.2811565857647143
9;ET;47.812938147873716;0.7464363461943777
