;0;1;2
0;RL;54.41608855222814;1.2616242190782414
1;ADL;54.4566565055698;1.1318058307633878
2;ADQ;39.550099794041294;3.117529127999662
3;KNN;54.45657171966711;1.5889413915268948
4;NBG;50.77095514984368;2.69044365056538
5;NBM;52.59397552652805;0.541719038958784
6;SVML;54.21390244037993;1.6798504517057813
7;SVMR;54.294957223137885;1.843350697521911
8;RF;52.43112519762513;1.7430905521942348
9;ET;52.30909252440732;1.7136721025935011
