;0;1;2
0;RL;54.65941314336954;1.4839903040062594
1;ADL;54.57868884900733;1.162437422701216
2;ADQ;41.373030381469455;3.4610245603029943
3;KNN;54.45657171966711;1.5889413915268948
4;NBG;50.20365947099654;2.790362932141735
5;NBM;52.06724713134605;0.501533200395924
6;SVML;54.133506301673215;1.561724037248573
7;SVMR;54.294957223137885;1.843350697521911
8;RF;52.18821121732484;1.7251647863704607
9;ET;52.269593819888435;1.7228882198368871
