;0;1;2
0;RL;39.1112538985966;0.8122968827308303
1;ADL;39.50581942053301;0.8214313544072411
2;ADQ;38.768495657792506;3.4127629137999613
3;KNN;41.18806130702894;1.5802676283468615
4;NBG;41.39424854778941;3.2239422159393833
5;NBM;43.471312495825416;2.618098409922139
6;SVML;39.459816613377605;1.8541269834682412
7;SVMR;38.664336590786725;1.6038476470506022
8;RF;40.719290889690875;1.8774817328926177
9;ET;40.20192676765152;2.3282886191014103
