;0;1;2
0;RL;38.317352746909116;1.466385926326586
1;ADL;38.68617098705538;1.2811620317761272
2;ADQ;37.896092494963504;1.7483002418141638
3;KNN;41.24145396572631;1.5838914009187137
4;NBG;38.720403474775466;1.5360109516201648
5;NBM;42.54452613335415;1.8413077356731904
6;SVML;38.82053538984099;2.17018608710486
7;SVMR;38.651910323654434;1.6066282283275626
8;RF;39.89741652116078;1.295675322029268
9;ET;39.24761203715701;1.7990397891413257
