;0;1;2
0;RL;38.34239110008125;1.7072511628764286
1;ADL;38.6936075879817;1.6438776864525286
2;ADQ;38.78484811881254;1.4637021370248993
3;KNN;41.24145396572631;1.5838914009187137
4;NBG;39.54877583073751;1.2768533158210469
5;NBM;42.39329392127763;1.8033522448492316
6;SVML;38.66158587907066;2.038532641795494
7;SVMR;38.651910323654434;1.6066282283275626
8;RF;40.79752215823342;1.0100332582007188
9;ET;40.0683590884944;1.2264644331055898
